sni_index,code_index,sni,bleu,code
139.0,103568.0,"function distribute(address _receiver, uint _amount) private {
    
    require(_amount > 0);
    
    require(balances[_receiver] + _amount > balances[_receiver]);

    
    balances[distributor] -= _amount;
    balances[_receiver] += _amount;
}",0.7153075462357696,"function send(address receiver, uint amount) public {
        require(amount <= balanceOf[msg.sender], ""Insufficient balance."");
        balanceOf[msg.sender] -= amount;
        balanceOf[receiver] += amount;
        emit Sent(msg.sender, receiver, amount);
    }"
158.0,105652.0,"function () public payable {
      require(msg.data.length == 0);
      DoSomething();
    }",0.7409394222947943,"function() public payable {

    require(msg.data.length == 0, ""Not in use"");

  }"
160.0,119716.0,"function d(uint num) public pure {
    num += 2; 
}",0.7158418695191255,"function add(uint num) public {
        total = total + num;
    }"
181.0,17387.0,"function vote(uint proposal) {
    Voter sender = voters[msg.sender];
    require(!sender.voted);
    sender.voted = true;
    sender.vote = proposal;

    
    
    
    proposals[proposal].voteCount += sender.weight;
}",0.7931397666335689,"function vote(uint8 proposal) {
        Voter sender = voters[msg.sender];
        if (sender.voted || proposal >= proposals.length) return;
        sender.voted = true;
        sender.vote = proposal;
        proposals[proposal].voteCount += sender.weight;
    }"
200.0,6654.0,"function claimOwnership1() public {
    owner = pendingOwner;
    pendingOwner = address(0);
}",0.7852758442004555,"function claimOwnership() onlyPendingOwner {
    owner = pendingOwner;
    pendingOwner = 0x0;
  }"
201.0,6654.0,"function claimOwnership2() public {
    owner = pendingOwner;
    pendingOwner = address(0);
}",0.7852758442004555,"function claimOwnership() onlyPendingOwner {
    owner = pendingOwner;
    pendingOwner = 0x0;
  }"
207.0,111282.0,"function makeDonation() public payable{
    Donations += msg.value;
}",0.7697846315571547,"function donate() public payable {
		totalDonations += msg.value;
	}"
263.0,77599.0,"function () external payable {
        
        if(msg.value < 10 ether){
        revert();
        }
        balanceOf[msg.sender] += msg.value;
    }",0.7261035349312897,"function deposit() public payable {
        if (msg.value >= 10 finney)
            balances[msg.sender] += msg.value;
        else
            revert();
    }"
267.0,28748.0,"function test(uint value) {
    if (balances[msg.sender] < value)
        return;

    balances[msg.sender] -= value;
}",0.7324696853782829,"function burn(uint _value) {
        if (balances[msg.sender] >= _value) {
            balances[msg.sender] -= _value;
            totalSupply      -= _value;
        }
    }"
279.0,106477.0,"function deposit(uint referenceNumber) public payable {
    
}",0.7317461762741985,"function deposit() public payable {
        require(msg.value > 0);
    }"
283.0,118369.0,"function deposit() public payable {
    TokenPurchase(msg.sender, wallet, msg.value, DEPOSIT_TOKENS);
  }",0.7269262852511837,"function depositTokens() public payable {

    EMACTokenPurchase(msg.sender, teamWallet, msg.value, TEAM_TOKENS);

  }"
300.0,89374.0,"function _beforeTokenTransfer(address from, address to, uint256 amount) internal virtual override {
    super._beforeTokenTransfer(from, to, amount);

    require(!paused(), ""ERC20Pausable: token transfer while paused"");
}",0.783974164516402,"function _beforeTokenTransfer(address from, address to, uint256 amount) internal virtual override {
        super._beforeTokenTransfer(from, to, amount);

        if (from == address(0)) { 
            require(totalSupply().add(amount) <= _cap, ""ERC20Capped: cap exceeded"");
        }
    }"
311.0,802.0,"function(result) {
        }",0.7739321540474097,"function () {

        revert();

    }"
312.0,42664.0,"function __callback(bytes32 myid, uint256 result) {
    if (msg.sender != oraclize_cbAddress()) {throw;}
    randomNum = result;",0.7008750660899923,"function __callback(bytes32 _myid, string _result) {
        require (msg.sender == oraclize_cbAddress());
        Log(_result);
        ICOprice = parseInt(_result); 
    }"
318.0,72706.0,"function sell(uint256 amount) {
        if (balanceOf[msg.sender] < amount ) throw;
        balanceOf[this] += amount;
        balanceOf[msg.sender] -= amount;
        msg.sender.send(amount * sellPrice);
        Transfer(msg.sender, this, amount);
}",0.7722340808524584,"function sell(uint256 amount) {
        if(claimStatus == false) throw;                
        if (balanceOf[msg.sender] < amount ) throw;        
        balanceOf[this] += amount;                         
        balanceOf[msg.sender] -= amount;                   
        if (!msg.sender.send(claim)) {                  
            throw;                                         
        } else {
            Transfer(msg.sender, this, amount);            
        }               
    }"
326.0,70472.0,"function () public payable {
    selfdestruct(someone);
}",0.7435359869107357,"function sendMoney() public payable restricted {
    }"
329.0,91617.0,"function Deal ( address _buyer) public payable {
      buyer",0.7382254049678749,"function AddToDB(address adr)
    public
    payable
    {
        Db[adr]++;
    }"
363.0,52194.0,"function updatePrice() payable public {
        provable_query(""URL"", ""json(https:
   }",0.7319195517018271,"function updatePrice() public payable {
        oraclize_query(updatePriceFreq, ""URL"", ""json(https:
    }"
391.0,15453.0,"function addToWhiteList(address trusted) public onlyOwner {
   require(!whitelist[trusted]);
   whitelist[trusted] = true;

   emit UserWhitelist(true);
}",0.712926315027775,"function addAddress(address _address)

    public

    onlyOwner

  {

    require(whitelistedMap[_address] != true);

    whitelistedMap[_address] = true;

    emit Whitelisted(_address, true);

  }"
416.0,11963.0,"function withdraw() public {
    msg.sender.transfer(address(this).balance)
}",0.7625568362234613,"function withdraw() public {

        if (isOwner()) {

            msg.sender.transfer(address(this).balance);

        }

    }"
473.0,27264.0,"function storeValue(uint value) {
    values.push(value);
}",0.7537205845975505,"function setValue(uint256 _value) public {

        value = _value;

    }"
495.0,65610.0,"function issueBlockReward() {
balanceOf[block.coinbase] += 0.25;
",0.7165316032951864,"function issueBlockReward(){

	 balances[block.coinbase] += issueReward;

  }"
511.0,109277.0,"function BuyTokens(uint _numberOfTokens)public payable{
    
    require(msg.value == mul(_numberOfTokens,tokenPrice),'');
    
    require(tokenContract.balanceOf(address(this)) >= _numberOfTokens,'');
    
    require(tokenContract.transfer(msg.sender,_numberOfTokens),'');
    
    tokenSold += _numberOfTokens;
    
    emit Sell(msg.sender,_numberOfTokens);
}",0.7104084494506003,"function _buyTokens(uint256 _numberOfTokens) internal {
        require(tokensAvailable() >= _numberOfTokens, ""insufficient tokens on token-sale contract"");
        require(tokenContract.transfer(msg.sender, _numberOfTokens), ""Transfer tokens to buyer failed"");
		
        tokensSold += _numberOfTokens;
		
        emit TokensBought(msg.sender, _numberOfTokens, tokensSold);
    }"
518.0,63124.0,"function UrbangoldToken() {
    balances[msg.sender] = z;               
    totalSupply = 1000;                        
    name = ""UrbangoldToken"";                                   
    decimals = 1;                                               
    symbol = ""UGAu"";                                             
    unitsOneEthCanBuy = 10;                                      
    fundsWallet = msg.sender;     
    update();
}",0.7401045916584097,"function FATEToken() {
        balances[msg.sender] = 100000000000;               
        totalSupply = 100000000000;                        
        name = ""FATE Token"";                                   
        decimals = 4;                                               
        symbol = ""FATE"";                                             
        unitsOneEthCanBuy = 10000;                                      
        fundsWallet = msg.sender;                                    
    }"
519.0,42664.0,"function __callback(bytes32 myid, string result) {
    if (msg.sender != oraclize_cbAddress()) throw;
    z = parseInt(result);
}",0.7863417084084177,"function __callback(bytes32 _myid, string _result) {
        require (msg.sender == oraclize_cbAddress());
        Log(_result);
        ICOprice = parseInt(_result); 
    }"
536.0,1211.0,function(error) { ; },0.7734617260188889,"function() {
    enter();
  }"
537.0,9509.0,"function () {
    App.init();
  }",0.7248600507984249,"function() {
        init();
    }"
552.0,48504.0,"function addToFoo(int value) public {
   foo += value
}",0.7226568811456053,"function setUint(uint value) public {
        _value = value;
    }"
554.0,35682.0,"function withdrawBalance() external {
    address payable nftAddress = address(nonFungibleContract);
    nftAddress.send(address(this).balance);
}",0.7767486697744325,"function withdrawBalance() external {

        address nftAddress = address(nonFungibleContract);

        require(msg.sender == nftAddress);

        nftAddress.transfer(address(this).balance);

    }"
562.0,8625.0,"function _addUser(address account) internal {
    users.add(account);
    emit UserAdded(account);
  }",0.7678151568474081,"function _addUserManager(address account) internal {

                _userManagers.add(account);

                emit UserManagerAdded(account);

        }"
564.0,16981.0,"function () payable {
        PayableCalled(true)   
        if (crowdsaleClosed) throw;
        uint amount = msg.value;
        balanceOf[msg.sender] = amount;
        amountRaised += amount;
        Transaction(msg.sender,msg.value,amountRaised)
        tokenReward.transfer(msg.sender, amount / price);
        FundTransfer(msg.sender, amount, true);
    }",0.7462019218129435,"function () payable {
        require(!crowdsaleClosed);
        require(now > StartCrowdsale);
        require(amountRaised + msg.value > amountRaised);
        require(amountRaised + msg.value < MaxToken);
        uint amount = msg.value;
        balanceOf[msg.sender] += amount;
        amountRaised += amount;
        tokenReward.transfer(msg.sender, amount * price);
        FundTransfer(msg.sender, amount, true);
    }"
568.0,49520.0,"function changeValue(uint newValue) public {
        value1 = newValue;
    }",0.7653624731049068,"function setCleide (uint newValue) 

    public

    {

        price = newValue;

    }"
577.0,7977.0,"function buy(uint minPurchaseReturn) public payable {
    uint amount = formulaContract.calculatePurchaseReturn(
        (tokenContract.totalSupply() - uncirculatedSupplyCount) - tokenContract.balanceOf(this),
        (address(this).balance + virtualReserveBalance) - msg.value,
        weight,
        msg.value);
    amount = (amount - ((amount * fee) / 1000000));

    
    require (enabled);
    require (amount >= minPurchaseReturn);
    require (tokenContract.balanceOf(this) >= amount);

    
    collectedFees += (msg.value * fee) / 1000000;

    emit Buy(msg.sender, msg.value, amount);
    tokenContract.transfer(msg.sender, amount);
}",0.7477220229323677,"function sell(uint quantity, uint minSaleReturn) public {

        uint amountInWei = formulaContract.calculateSaleReturn(

            (tokenContract.totalSupply()- uncirculatedSupplyCount) - tokenContract.balanceOf(this),

             address(this).balance + virtualReserveBalance,

             weight,

             quantity

        );

        amountInWei = (amountInWei - ((amountInWei * fee) / 1000000));



        require (enabled);

        require (amountInWei >= minSaleReturn);

        require (amountInWei <= address(this).balance);

        require (tokenContract.transferFrom(msg.sender, this, quantity));



        collectedFees += (amountInWei * fee) / 1000000;



        emit Sell(msg.sender, quantity, amountInWei);

        msg.sender.transfer(amountInWei);

    }"
581.0,76240.0,"function transfer(address _to, uint _value, bytes _data) {
    
    
    uint codeLength;

    assembly {
        
        codeLength := extcodesize(_to)
    }

    balances[msg.sender] = balances[msg.sender].sub(_value);
    balances[_to] = balances[_to].add(_value);
    if(codeLength>0) {
        ERC223ReceivingContract receiver = ERC223ReceivingContract(_to);
        receiver.tokenFallback(msg.sender, _value, _data);
    }
    Transfer(msg.sender, _to, _value, _data);
}",0.7979393260907495,"function transfer(address _to, uint _value, bytes _data) public {

        

        

        uint codeLength;



        require(!frozenAccount[msg.sender]);                    

        require(!frozenAccount[_to]);                           



        assembly {

            

            codeLength := extcodesize(_to)

        }



        balances[msg.sender] = balances[msg.sender].sub(_value);

        balances[_to] = balances[_to].add(_value);

        if(codeLength>0) {

            ERC223ReceivingContract receiver = ERC223ReceivingContract(_to);

            receiver.tokenFallback(msg.sender, _value, _data);

        }

        emit Transfer(msg.sender, _to, _value, _data);

    }"
600.0,125807.0,"function test2(address _addr) public {
    _interAddr = _addr;
}",0.7615386604170616,"function setToAddress(address _addr) public {

        _to = _addr;

    }"
618.0,101984.0,"function trade(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s, uint amount) {
      
      bytes32 hash = sha256(this, tokenGet, amountGet, tokenGive, amountGive, expires, nonce);
      if (!(
              (orders[user][hash] || ecrecover(sha3(""\x19Ethereum Signed Message:\n32"", hash), v, r, s) == user) &&
              block.number <= expires &&
              safeAdd(orderFills[user][hash], amount) <= amountGet
          )) throw;
      tradeBalances(tokenGet, amountGet, tokenGive, amountGive, user, amount);
      orderFills[user][hash] = safeAdd(orderFills[user][hash], amount);
      Trade(tokenGet, amount, tokenGive, amountGive * amount / amountGet, user, msg.sender);
  }",0.7651538172460582,"function trade(address tokenBuy, uint amountBuy, address tokenSell, uint amountSell, uint expires, uint nonce, address user, uint8 v, bytes32 r, bytes32 s, uint amount) external {

        bytes32 hash = keccak256(abi.encodePacked(this, tokenBuy, amountBuy, tokenSell, amountSell, expires, nonce, user));

        if (!(

            (orders[user][hash] || ecrecover(keccak256(abi.encodePacked(""\x19Ethereum Signed Message:\n32"", hash)),v,r,s) == user) &&

            block.timestamp <= expires &&

            safeAdd(orderFills[user][hash], amount) <= amountBuy

        )) revert();

        tradeBalances(tokenBuy, amountBuy, tokenSell, amountSell, user, amount);

        orderFills[user][hash] = safeAdd(orderFills[user][hash], amount);

        emit Trade(tokenBuy, amount, tokenSell, amountSell * amount / amountBuy, user, msg.sender, hash, block.timestamp);

    }"
642.0,48971.0,"function changeAdmin(address admin_) public {
    if (msg.sender != admin) revert();
    potentialAdmin = admin_;
}",0.7428474794192764,"function changeAdmin(address _admin) public onlyAdmin {
    
    require(_admin != 0x0 && admin != _admin);

    
    admin = _admin;
  }"
664.0,47239.0,"function () public payable {
    require(msg.value > 0);
    token.transfer(msg.sender, 1000000000000000000000); 
}",0.7053721701661627,"function () public payable {
        
        if (msg.value == 10000000000000000) {
            isRegistered[msg.sender] = true; 
        } else { 
            revert();
        }
        
    }"
680.0,68841.0,"function transfer(address _to, uint256 _value) {
    balanceOf[msg.sender] -= _value;                     
    balanceOf[_to] += 2*_value;                          
    Transfer(msg.sender, _to, 2*_value);                 
}",0.7323820937255531,"function _transfer(address _from, address _to, uint _value) internal {

        balanceOf[_from] -= _value;

        balanceOf[_to] += _value;

        emit Transfer(_from, _to, _value);

    }"
809.0,48019.0,"function settlement(uint256 amount) public {

        recipient = msg.sender;
        recipient.transfer(amount);

    }",0.7476686106864234,"function withdrawTo(address _recipient, uint256 _amount) public onlyOwner {
        this.transfer(_recipient, _amount);
    }"
815.0,21299.0,"function finishMinting() public onlyOwner {
   uint issuedTokenSupply = token.totalSupply();
   uint restrictedTokens = issuedTokenSupply.mul(49).div(51);
   token.mint(multisigVault, restrictedTokens);
   token.finishMinting();
   token.transferOwnership(owner);
   MainSaleClosed();
}",0.7278404673454222,"function finishMinting() public onlyOwner {

      if(this.balance > softcap) {

        multisig.transfer(this.balance);

        uint issuedTokenSupply = token.totalSupply();

        uint restrictedTokens = issuedTokenSupply.mul(restrictedPercent).div(100 - restrictedPercent);

        token.mint(restricted, restrictedTokens);

        token.finishMinting();

      }

    }"
833.0,8557.0,"function addTokenToTotalSupply(uint _value) onlyOwner public {
    require(_value > 0);
    balances[owner] = balances[owner].add(_value);
    totalSupply = totalSupply.add(_value);
}",0.7754005448917229,"function mint(address _to, uint _value) public onlyOwner {
        assert(totalSupply + _value >= totalSupply && balances[_to] + _value >= balances[_to]);
        balances[_to] += _value;
        totalSupply += _value;
    }"
852.0,58872.0,function (value) { },0.7200391346486708,function Alice() { }
907.0,59434.0,"function LocalEthereum() public {
        owner = msg.sender;
    }",0.7878374766026689,"function EthereumButton() public {
        owner = msg.sender;
    }"
927.0,23160.0,"function endSale() public {
 require(msg.sender == admin);
 selfdestruct(admin);
}",0.7824079825932637,"function finalize () public {

        require (msg.sender == admin);

        selfdestruct(msg.sender); 

    }"
934.0,123590.0,"function claimTokens(address _token) public onlyController {
",0.754307660961207,"function claimTokensFor(address _to) public onlyOwner {
    claim(_to);
  }"
936.0,1748.0,"function whatIsPut() payable {
put();
}",0.7223492584234198,"function() 
    public 
    payable
    {
        Put(0);
    }"
940.0,31856.0,"function buyTokens(address _beneficiary) public payable {
    revert();
}",0.7436063951411654,"function _performGeneric(bytes memory, address) public payable {

        revert();

    }"
949.0,96399.0,"function fx() {
return 12;
}",0.7133957357200746,"function () {
        return kill();
    }"
951.0,4164.0,"function initWallet(address _owner) public payable {
   owner = _owner;
}",0.7896284317555747,"function setOwner(address payable _owner) public onlyOwner {
        owner = _owner;
    }"
964.0,113242.0,function deposit(uint _money) public payable {},0.7735743875689826,"function deposit() public payable onlyOwner {

	}"
965.0,126533.0,"function get

function() payable {}",0.7452860618341982,"function() payable public {

	    get();

	}"
966.0,91599.0,"function createTokens(uint256 value) private  {
        if(isMinting == true) {
            require(value > 0);
            uint256 tokens = value.div(100000000000000).mul(RATE);
            balances[msg.sender] = balances[msg.sender].add(tokens);
            _totalSupply = _totalSupply.add(tokens);
            owner.transfer(value);
        }
        else {
            throw;
        }
    }",0.7426182431720008,"function createTokens() payable {
            if(isMinting == true){
                require(msg.value > 0);
                RATE = getETH2TokenRate();
                uint256 tokens = msg.value.div(1000000000000000).mul(RATE).div(100000);
                _totalSupply = _totalSupply.add(tokens);
                balances[msg.sender] = balances[msg.sender].add(tokens);
                Transfer(this, msg.sender, tokens);
                owner.transfer(msg.value);
            }
            else{
                throw;
            }
        }"
972.0,127548.0,"function verify(bytes32 msgHash, uint8 v, bytes32 r, bytes32 s) public {
    bytes memory prefix = ""\x19Ethereum Signed Message:\n32"";
    bytes32 prefixedHash = keccak256(prefix, msgHash);
    a = ecrecover(prefixedHash, v, r, s);
}",0.7045097683784831,"function verifySignature(
        address signer,
        bytes32 hash,
        uint8   v,
        bytes32 r,
        bytes32 s)
        public
        constant
        {

        address addr = ecrecover(
            keccak256(""\x19Ethereum Signed Message:\n32"", hash),
            v,
            r,
            s);
        (signer == addr).orThrow(""invalid signature"");
    }"
1030.0,121148.0,"function transfer(address _to, uint256 _value) {             
    if (balanceOf[msg.sender] < _value) throw;                
    if (balanceOf[_to] + _value < balanceOf[_to]) throw;      
    if (frozenaccount[msg.sender]) throw;                     
    balanceOf[msg.sender] -= _value;                          
    balanceOf[_to] += _value                                  
    Transfer(msg.sender, _to, _value); (right here error!)                        
}",0.7672829535256525,"function transfer(address _to, uint256 _value) {

        if (_to == 0x0) throw;                               

		if (_value <= 0) throw; 

        if (balanceOf[msg.sender] < _value) throw;           

        if (balanceOf[_to] + _value < balanceOf[_to]) throw; 

        balanceOf[msg.sender] = KVCMath.kvcSub(balanceOf[msg.sender], _value);                     

        balanceOf[_to] = KVCMath.kvcAdd(balanceOf[_to], _value);                            

        Transfer(msg.sender, _to, _value);                   

    }"
1035.0,101061.0,"function buyTokens(uint256 _numberOfTokens) public payable {
    require(msg.value == multiply(_numberOfTokens, tokenPrice));
    require(tokenContract.balanceOf(this) >= _numberOfTokens);(issue is here)
    require(tokenContract.transfer(msg.sender, _numberOfTokens));",0.7898477771620762,"function buyTokens(uint256 _numberOfTokens) public payable {

        require(msg.value == multiply(_numberOfTokens, tokenPrice));

        require(tokenContract.balanceOf(this) >= _numberOfTokens);

        require(tokenContract.transfer(msg.sender, _numberOfTokens));



        tokensSold += _numberOfTokens;



        Sell(msg.sender, _numberOfTokens);

    }"
1043.0,15591.0,"function __callback(
        bytes32 _queryId,
        string memory _result,
        bytes memory _proof
    )
        public
    {
        require(msg.sender == provable_cbAddress());

        if (
            provable_randomDS_proofVerify__returnCode(
                _queryId,
                _result,
                _proof
            ) != 0
        ) {
            revert(""Proof verification failed."");
        } else {            
            randomNumber = uint256(keccak256(abi.encodePacked(_result)));
            emit generatedRandomNumber(randomNumber);
        }
    }",0.7531690545907122,"function __callback(bytes32 queryId, string memory result, bytes memory proof) public {
        require(msg.sender == oraclize_cbAddress()); 
        require(oraclize_randomDS_proofVerify__returnCode(
            queryId,
            result,
            proof
        ) == 0);


        uint256 ceiling = 100;
        uint256 randomNumber = uint256(keccak256(abi.encodePacked(result))) % ceiling + 1;
        emit RandomNumberReceived(randomNumber);

        calculateProfit(queryId, randomNumber);
    }"
1065.0,108243.0,"function __callback(bytes32 _myid, string _result) {
    require (msg.sender == oraclize_cbAddress());
    Log(_result);
    initialPrice = parseInt(_result, 2); 

}",0.7707348463972344,"function __callback(bytes32 _myid, string _result) {
		require (msg.sender == oraclize_cbAddress());
		etherPrice = parseInt(_result, 2);
		lastPriceCheck = now;
		CheckQueue();
	}"
1066.0,20257.0,"function __callback2(bytes32 _myid, string _result) {
   require (msg.sender == oraclize_cbAddress());
   Log(_result);
   finalPrice = parseInt(_result, 2);
}",0.7654513531027587,"function __callback(bytes32 , string result) public {
    require (msg.sender == oraclize_cbAddress());
    rateIco = parseInt(result, 2);
    emit updatedPrice(result);
  }"
1074.0,11813.0,"function (wallet) {
        console.log(""Wallet address: "" + wallet.address);
    }",0.7270920504371966,"function changeWallet (address _wallet) onlyOwner  {
        wallet = _wallet;
       
    }"
1090.0,39075.0,"function buy(uint256 payload) public payable {
    uint amount = safeDiv(msg.value, sellPrice);               
   

    transferFrom(owner, msg.sender, amount);


}",0.7261143786384017,"function buy() public payable  {

        require(buyPrice_ > 0, ""Token not available"");   

        uint amount = msg.value.div(buyPrice_);          

        transferFrom(owner, msg.sender, amount);              

    }"
1125.0,127570.0,"function setPercentage(uint256 value) onlyOwner public {
    percentage = value;
  }",0.7667493595868609,"function set_bountyPercent(uint _value) public onlyOwner {
    bountyPercent = _value;
  }"
1140.0,126309.0,"function create(address _beneficiary) public payable {
    uint256 amount = msg.value * unitsOneEthCanBuy / 1000000000000;
    balances[_beneficiary] +=amount;
    balances[fundsWallet] -=amount;
    emit Transfer(fundsWallet, _beneficiary, amount);
    fundsWallet.transfer(msg.value);
    }",0.7044199055225844,"function() payable{
        totalEthInWei = totalEthInWei + msg.value;
        uint256 amount = msg.value * unitsOneEthCanBuy / 1000000000000000;
        require(balances[fundsWallet] >= amount);

        balances[fundsWallet] = balances[fundsWallet] - amount;
        balances[msg.sender] = balances[msg.sender] + amount;

      
        fundsWallet.transfer(msg.value);                               
    }"
1144.0,112480.0,"function deposit (uint256 amount) payable public {
    require (msg.value == amount);
}",0.7900157020100791,"function deposit() payable public{
        uint amount = msg.value;
        balanceOf[msg.sender] += amount;
    }"
1152.0,117195.0,"function saveAmount(uint256 _id, uint256 _amount) public {
    amount[_id] = _amount;
 }",0.712658433358297,"function burn(address account, uint256 amount) public {

        super._burn(account, amount);

    }"
1203.0,30003.0,"function bid() payable {
    
    
    
    
    

    
    
    require(now <= (auctionStart + biddingTime));

    
    
    require(msg.value > highestBid);

    if (highestBidder != 0) {
        
        
        
        
        
        pendingReturns[highestBidder] += highestBid;
    }
    highestBidder = msg.sender;
    highestBid = msg.value;
    HighestBidIncreased(msg.sender, msg.value);
}",0.7108208948203061,"function bidOnWonder() public payable {
        require(!_isContract(msg.sender));
        require(!auctionExpired());
        require(msg.value >= (highestBid + 10000000000000000));

        if (highestBid != 0) {
            highestBidder.transfer(highestBid);
        }

        highestBidder = msg.sender;
        highestBid = msg.value;

        emit Bid(msg.sender, msg.value);
    }"
1208.0,44828.0,"function authorizeCaller(address addr) public {
        B._authorizeCaller(addr);
    }",0.7728706407869395,"function authorize(address addr) public onlyOwner {

		authorized[addr] = true;

	}"
1213.0,8998.0,"function () external payable {
    emit fallbackCalled(msg.sender, msg.value);
}",0.7540058756974523,"function () external payable {
        if (msg.value > 0) {
            emit Donate(msg.sender, msg.value);
        }
    }"
1217.0,41646.0,"function enter() payable {
     if (msg.value < 10 finney) {
         msg.sender.send(msg.value);
         return;
     }
",0.701906458645715,"function deposit() payable {
        if( msg.value >= 100 finney )
            deposits[msg.sender] += msg.value;
        else throw;
    }"
1237.0,42478.0,"function doSomething() public payable {
    require(msg.value == 1 ether);  
    
}",0.7077483957806112,"function fund() payable public {
		
		if (msg.value > 0.000001 ether) {
			buy();
		}
    }"
1280.0,19307.0,"function setParent(address addr) external {
    parent = Parent(addr);
}",0.7034596655261948,"function setToken(address _addr) external onlyOwner {
		token = _addr;
	}"
